loc,uniq_libs,total_libs
5724381,2184,57544
5724381,2184,57544
5724383,2184,57544
5724401,2184,57544
5725137,2184,57544
5725142,2184,57544
5725143,2184,57544
5725163,2184,57544
5725176,2184,57544
5725483,2184,57544
5725645,2184,57544
5725715,2184,57544
5725736,2184,57544
5725927,2185,57549
5725935,2185,57549
5725935,2185,57549
5726393,2185,57549
5726400,2185,57549
5726448,2185,57549
5726520,2185,57549
5726671,2185,57549
5726775,2185,57549
5726815,2185,57549
5726985,2185,57549
5726996,2185,57549
5727036,2185,57549
5727051,2185,57549
5727121,2185,57549
5727135,2185,57549
5727189,2185,57549
5727220,2185,57549
5727265,2185,57549
5727350,2185,57549
5727375,2185,57549
5727418,2185,57549
5727459,2185,57549
5727499,2185,57549
5727541,2185,57549
5728360,2185,57549
5728417,2185,57549
5728475,2185,57549
5728485,2185,57549
5728495,2185,57549
5728502,2185,57549
5728537,2185,57549
5728582,2185,57549
5728624,2185,57549
5728759,2185,57549
5729478,2186,57571
5729487,2186,57571
5729569,2186,57572
5729680,2186,57573
5729804,2186,57574
5729806,2186,57574
5730030,2186,57574
5730080,2186,57574
5730148,2186,57574
5730769,2187,57578
5730778,2187,57578
5730807,2187,57579
5730809,2187,57579
5730860,2187,57579
5731510,2187,57584
5731519,2187,57584
5731587,2187,57584
5731595,2187,57584
5731606,2187,57584
5731636,2187,57584
5731700,2188,57586
5731707,2188,57586
5731772,2188,57586
5731784,2188,57586
5731810,2188,57586
5731860,2188,57586
5731942,2188,57586
5732006,2188,57587
5732029,2188,57587
5732069,2188,57587
5732239,2190,57592
5732252,2190,57592
5732279,2190,57592
5732365,2190,57594
5732372,2190,57594
5732410,2190,57594
5732418,2190,57594
5732453,2190,57594
5732453,2190,57594
5732670,2190,57594
5732679,2190,57594
5732696,2190,57594
5732707,2190,57594
5732707,2190,57594
5732737,2190,57594
5732840,2190,57594
5732877,2190,57594
5732944,2190,57594
5733013,2190,57594
5733125,2190,57594
5733290,2191,57600
5733300,2191,57600
5733442,2191,57601
5733443,2191,57601
5733490,2191,57601
5733498,2191,57601
5733559,2191,57601
5733567,2191,57601
5733752,2191,57601
5733786,2192,57602
5733795,2192,57602
5733967,2192,57603
5733980,2192,57603
5734023,2192,57603
5734062,2192,57605
5734142,2192,57605
5734153,2192,57605
5734164,2192,57605
5734199,2192,57605
5734565,2192,57605
5734832,2192,57605
5735003,2192,57605
5735089,2192,57605
5735253,2192,57605
5735338,2192,57606
5735464,2192,57607
5735497,2192,57607
5735579,2192,57607
5736044,2192,57607
5736068,2192,57607
5736132,2192,57607
5736149,2192,57607
5736222,2192,57607
5736480,2192,57622
5736490,2192,57622
5736520,2192,57622
5736520,2192,57622
5736520,2192,57622
5736521,2192,57622
5736521,2192,57622
5736521,2192,57622
5736596,2192,57626
5736717,2192,57629
5736853,2192,57630
5736918,2192,57631
5737059,2192,57632
5737157,2192,57633
5737180,2192,57633
5737186,2192,57633
5737230,2192,57633
5737278,2192,57633
5737299,2192,57633
5737380,2192,57633
5737401,2192,57633
5737415,2192,57633
5737444,2192,57633
5737586,2192,57633
5737805,2192,57633
5737886,2194,57641
5737894,2194,57641
5737897,2194,57641
5737921,2194,57642
5738075,2194,57643
5738099,2194,57643
5738104,2194,57643
5738142,2194,57643
5738157,2194,57643
5739225,2194,57643
5739316,2195,57644
5739324,2195,57644
5739353,2195,57644
5739377,2195,57644
5739393,2195,57644
5739413,2195,57644
5739668,2195,57644
5739822,2195,57644
5739862,2196,57647
5739870,2196,57647
5739942,2196,57648
5739944,2196,57648
5739987,2196,57648
5739994,2197,57649
5740002,2197,57649
5740002,2197,57649
5740006,2197,57649
5740052,2197,57649
5740100,2197,57650
5740135,2198,57652
5740143,2198,57652
5740342,2198,57653
5740343,2198,57653
5740377,2198,57653
5740501,2198,57653
5740683,2198,57653
5740765,2198,57653
5740839,2198,57653
5740873,2198,57653
5740935,2198,57653
5740980,2198,57653
5741010,2198,57653
5741046,2198,57653
5741112,2198,57653
5741292,2199,57662
5741301,2199,57662
5741358,2199,57663
5741359,2199,57663
5741407,2199,57663
5741479,2199,57663
5741510,2199,57663
5741518,2199,57663
5741793,2199,57663
5741900,2199,57663
5741963,2199,57663
5742010,2199,57663
5742088,2199,57663
5742139,2199,57663
5742188,2199,57663
5742214,2199,57663
5742252,2199,57663
5742288,2199,57663
5742573,2201,57677
5742581,2201,57677
5742718,2201,57677
5742736,2201,57677
5742767,2201,57677
5743310,2202,57681
5743317,2202,57681
5743346,2202,57681
5743353,2202,57681
5743385,2202,57681
5743410,2202,57681
5743460,2202,57681
5743517,2202,57681
5743588,2202,57681
5743704,2202,57681
5744148,2203,57683
5744155,2203,57683
5744317,2203,57683
5744416,2203,57683
5744475,2203,57683
5744497,2204,57687
5744505,2204,57687
5744521,2204,57687
5744521,2204,57687
5745109,2204,57687
5745157,2204,57687
5745274,2204,57687
5745385,2205,57690
5745394,2205,57690
5745402,2205,57690
5745464,2205,57690
5745524,2205,57690
5745532,2205,57690
5745543,2205,57690
5745546,2205,57690
5745607,2205,57690
5745654,2205,57690
5745678,2205,57690
5745778,2206,57692
5745785,2206,57692
5745827,2206,57694
5745838,2206,57694
5745853,2206,57694
5745873,2206,57694
5745936,2206,57694
5745978,2206,57694
5746018,2206,57698
5746028,2206,57698
5746087,2206,57698
5746088,2206,57698
5746147,2206,57698
5746166,2206,57698
5746276,2206,57698
5746479,2206,57698
5746509,2206,57698
5746589,2206,57698
5746625,2206,57698
5746891,2206,57698
5746967,2206,57698
5747081,2206,57700
5747206,2206,57700
5747255,2206,57700
5747563,2206,57700
5747822,2207,57711
5747830,2207,57711
5747949,2207,57712
5748104,2207,57712
5748168,2207,57713
5748176,2207,57713
5748234,2207,57713
5748333,2207,57713
5748382,2208,57717
5748393,2208,57717
5748404,2208,57717
5748407,2208,57717
5748442,2208,57718
5748936,2208,57718
5748945,2208,57718
5748949,2208,57718
5748975,2208,57718
5749027,2208,57718
5749092,2208,57719
5749166,2208,57719
5749215,2209,57722
5749225,2209,57722
5749256,2209,57723
5749300,2209,57724
5749593,2209,57730
5749614,2209,57732
5749636,2209,57734
5749647,2209,57742
5749681,2209,57744
5749729,2209,57746
5749760,2209,57747
5749791,2209,57749
5749820,2209,57750
5749842,2209,57752
5749872,2209,57753
5749902,2209,57754
5749927,2209,57755
5749962,2209,57756
5750432,2209,57758
5750453,2209,57762
5750921,2209,57762
5751280,2209,57763
5751301,2209,57767
5751309,2209,57767
5751371,2209,57771
5751388,2209,57771
5751489,2209,57772
5751645,2209,57775
5751705,2209,57775
5751746,2209,57775
5751895,2209,57778
5751979,2209,57778
5752134,2209,57779
5752179,2209,57780
5752224,2209,57781
5752293,2209,57782
5752339,2209,57783
5752384,2209,57784
5752439,2209,57785
5752597,2209,57786
5752785,2209,57789
5753084,2209,57791
5753130,2209,57793
5753131,2209,57794
5753177,2209,57795
5753201,2209,57797
5753340,2209,57799
5753442,2209,57800
5754337,2209,57801
5755234,2209,57802
5755296,2209,57805
5755367,2210,57809
5755418,2210,57811
5755439,2210,57813
5755463,2210,57814
5755533,2210,57816
5755548,2210,57817
5755591,2210,57819
5755608,2210,57820
5755634,2210,57822
5755671,2210,57823
5755707,2210,57825
5755727,2210,57826
5756131,2210,57830
5756175,2210,57830
5756238,2210,57834
5756250,2210,57834
5756541,2210,57839
5756665,2210,57844
5756674,2210,57846
5757517,2210,57847
5757557,2210,57847
5757688,2210,57849
5757829,2210,57849
5757911,2210,57849
5757914,2210,57849
5760262,2210,57856
5760304,2211,57858
5760334,2211,57859
5760355,2211,57861
5760375,2211,57863
5760452,2211,57865
5760561,2211,57867
5760660,2211,57869
5760791,2211,57871
5760980,2211,57872
5761026,2211,57874
5761036,2211,57876
5761058,2211,57878
5761141,2211,57880
5761159,2211,57882
5761218,2211,57884
5761313,2211,57886
5761477,2211,57887
5761500,2211,57888
5761541,2211,57889
5761593,2211,57890
5761619,2211,57891
5761711,2211,57892
5761777,2211,57893
5761879,2211,57894
5761899,2211,57895
5761957,2211,57896
5761989,2211,57897
5762007,2211,57898
5762066,2211,57899
5762264,2211,57906
5762288,2211,57907
5762600,2211,57908
5762750,2211,57908
5762912,2211,57908
5763055,2211,57908
5763180,2211,57908
5763418,2211,57908
5763678,2211,57908
5763800,2211,57908
5763826,2211,57909
5764070,2211,57910
5764221,2211,57911
5764338,2211,57912
5764416,2211,57913
5764475,2211,57914
5764476,2211,57915
5764477,2211,57916
5764494,2211,57917
5764609,2211,57918
5764633,2211,57918
5764638,2211,57918
5764726,2211,57922
5764758,2211,57923
5765024,2211,57924
5765038,2211,57925
5765170,2211,57926
5765188,2212,57928
5765207,2212,57930
5765228,2212,57932
5765241,2212,57934
5765361,2212,57935
5765366,2212,57935
5765368,2212,57937
5765570,2212,57938
5765615,2212,57941
5765628,2212,57945
5765678,2212,57946
5765773,2212,57947
5765794,2212,57947
5765850,2212,57947
5765916,2212,57947
5765953,2212,57947
5765958,2212,57947
5765991,2212,57949
5766003,2212,57956
5766056,2212,57957
5766190,2212,57958
5766217,2212,57959
5766344,2212,57960
5766447,2212,57961
5766554,2212,57962
5766561,2212,57963
5766606,2212,57964
5766626,2213,57969
5766659,2214,57972
5766822,2214,57973
5766964,2214,57973
5767474,2214,57973
5767528,2214,57973
5767549,2214,57973
5767574,2214,57973
5767626,2214,57973
5767816,2214,57973
5768557,2214,57973
5768638,2214,57973
5768656,2214,57973
5768674,2214,57973
5768691,2214,57973
5768725,2214,57973
5768808,2214,57973
5768835,2214,57973
5768972,2215,57974
5768975,2215,57974
5769000,2216,57998
5769075,2216,57999
5769225,2216,58000
5769266,2216,58001
5769283,2216,58002
5769419,2216,58003
5769449,2216,58004
5769533,2216,58005
5769563,2216,58006
5769585,2216,58007
5769607,2216,58008
5769629,2216,58009
5769687,2216,58010
5769708,2216,58013
5769795,2216,58013
5769900,2216,58014
5769921,2216,58015
5770031,2217,58016
5770051,2217,58016
5770140,2217,58017
5770148,2217,58017
5770156,2217,58017
5770164,2217,58017
5770187,2217,58017
5770190,2217,58017
5770195,2217,58022
5770283,2217,58022
5770381,2217,58022
5770480,2217,58022
5770716,2217,58023
5770800,2217,58023
5770869,2217,58023
5770880,2217,58023
5770888,2217,58023
5770929,2217,58023
5770981,2217,58024
5771058,2217,58024
5771076,2217,58025
5771094,2217,58025
5771183,2217,58025
5771186,2217,58025
5771292,2218,58054
5771451,2218,58055
5771471,2218,58056
5771538,2218,58057
5771568,2218,58058
5771578,2218,58059
5771673,2218,58060
5771758,2218,58061
5772285,2218,58062
5772492,2218,58063
5772621,2218,58064
5772707,2218,58065
5772738,2218,58066
5772939,2219,58068
5772975,2219,58069
5772996,2219,58070
5773023,2219,58071
5773041,2219,58075
5773217,2219,58076
5773342,2219,58077
5773381,2219,58078
5773446,2219,58078
5773490,2220,58082
5773543,2220,58083
5773658,2220,58090
5773676,2220,58090
5773714,2220,58091
5773776,2220,58091
5773795,2220,58092
5773827,2220,58093
5773891,2220,58093
5774057,2220,58098
5774085,2220,58098
5774147,2220,58100
5774167,2220,58104
5774201,2220,58104
5774221,2220,58105
5774283,2220,58105
5774351,2220,58106
5774387,2220,58111
5774417,2220,58111
5774440,2220,58112
5774541,2220,58115
5774691,2220,58117
5774796,2220,58117
5774861,2220,58120
5774899,2220,58122
5774957,2220,58125
5775041,2220,58127
5775204,2220,58130
5775294,2220,58132
5775353,2220,58134
5775395,2220,58137
5775452,2220,58140
5775502,2220,58142
5775596,2220,58144
5775681,2220,58146
5775760,2220,58148
5775849,2220,58151
5775909,2220,58153
5775971,2220,58155
5776020,2220,58157
5776090,2220,58159
5776163,2220,58161
5776238,2220,58163
5776363,2220,58165
5776449,2220,58167
5776534,2220,58170
5776566,2220,58192
5776603,2220,58192
5776681,2220,58193
5776727,2220,58194
5776755,2220,58194
5776772,2220,58195
5776816,2220,58198
5776848,2220,58199
5776890,2220,58200
5776923,2220,58203
5777114,2220,58203
5777132,2220,58211
5777166,2220,58213
5777203,2220,58214
5777240,2220,58216
5777297,2220,58219
5777300,2220,58219
5777306,2220,58222
5777348,2221,58224
5777373,2221,58226
5777387,2221,58228
5777478,2221,58228
5777501,2221,58230
5777547,2221,58234
5777577,2221,58237
5777606,2221,58239
5777653,2221,58241
5777798,2221,58245
5777840,2221,58247
5777878,2221,58249
5777966,2221,58252
5777993,2221,58255
5778119,2221,58257
5778128,2221,58261
5778139,2221,58263
5778156,2221,58265
5778183,2221,58268
5778295,2221,58270
5778438,2221,58272
5778555,2221,58276
5778594,2221,58276
5778660,2221,58279
5778760,2221,58283
5778817,2221,58286
5778961,2221,58289
5779103,2221,58294
5779318,2221,58297
5779385,2221,58300
5779479,2221,58303
5779536,2221,58306
5779724,2221,58309
5779796,2221,58312
5779930,2221,58316
5779972,2221,58318
5780034,2221,58323
5780124,2221,58328
5780372,2221,58333
5780414,2221,58338
5780480,2221,58343
5780551,2221,58347
5780740,2221,58352
5780802,2221,58355
5780923,2221,58358
5781005,2221,58360
5781025,2221,58361
5781078,2221,58363
5781096,2221,58365
5781136,2221,58368
5781461,2221,58370
5781537,2221,58372
5781626,2221,58374
5781712,2221,58376
5781719,2221,58376
5781727,2221,58376
5781734,2221,58376
5781741,2221,58376
5781748,2221,58376
5781755,2221,58376
5781762,2221,58376
5781769,2221,58376
5781777,2221,58376
5781785,2221,58376
5782489,2221,58380
5782505,2221,58380
5782513,2221,58380
5782521,2221,58380
5782529,2221,58380
5782536,2221,58380
5782543,2221,58380
5782550,2221,58380
5782558,2221,58380
5782566,2221,58380
5782576,2221,58380
5782579,2221,58380
5784367,2221,58381
5784375,2221,58381
5785504,2221,58381
5785511,2221,58381
5785518,2221,58381
5785525,2221,58381
5785533,2221,58381
5785541,2221,58381
5785560,2221,58384
5785593,2221,58384
5785630,2221,58384
5785660,2221,58384
5785666,2221,58384
5785682,2221,58384
5785763,2221,58384
5785796,2221,58384
5785822,2221,58384
5785852,2221,58384
5785867,2221,58384
5785872,2221,58384
5785879,2221,58384
5785909,2221,58384
5785920,2221,58384
5785940,2221,58384
5785965,2221,58384
5785992,2221,58384
5786020,2221,58384
5786042,2223,58387
5786043,2223,58388
5786073,2223,58389
5786088,2223,58390
5786193,2223,58391
5786278,2223,58392
5786326,2223,58393
5786373,2223,58394
5786425,2223,58398
5786432,2223,58398
5786439,2223,58398
5786487,2223,58398
5786537,2223,58398
5786594,2223,58398
5787126,2223,58398
5787156,2223,58398
5787199,2223,58398
5787220,2223,58398
5787298,2223,58398
5787351,2223,58398
5787458,2223,58398
5787534,2223,58398
5787563,2223,58398
5787893,2223,58398
5788013,2223,58398
5788081,2223,58398
5788138,2223,58398
5788149,2223,58398
5788183,2223,58398
5788217,2223,58398
5788235,2223,58398
5788298,2223,58398
5788380,2223,58398
5788433,2225,58432
5788513,2225,58434
5788552,2225,58438
5788596,2225,58440
5788617,2225,58443
5788653,2225,58444
5788732,2225,58446
5788784,2225,58446
5788864,2225,58446
5788976,2225,58446
5789010,2225,58446
5789110,2225,58446
5789677,2225,58446
5789776,2225,58446
5789804,2225,58446
5789819,2225,58446
5790179,2225,58446
5790267,2225,58446
5790357,2225,58446
5790451,2225,58446
5790823,2225,58446
5790856,2225,58446
5790922,2225,58450
5791112,2225,58450
5791146,2225,58450
5791230,2225,58450
5791315,2225,58450
5791362,2225,58450
5791424,2226,58453
5791469,2226,58454
5791676,2226,58457
5791708,2226,58458
5791766,2226,58460
5791823,2226,58462
5791937,2226,58463
5791982,2226,58464
5792145,2226,58466
5792157,2226,58467
5792223,2226,58469
5792235,2226,58470
5792284,2226,58471
5792339,2226,58472
5792398,2226,58474
5792410,2226,58475
5792481,2226,58475
5792503,2226,58475
5792541,2226,58475
5792578,2226,58475
5792624,2226,58475
5792670,2226,58476
5792729,2226,58476
5792764,2226,58477
5792804,2226,58478
5792887,2226,58481
5792916,2226,58482
5792948,2226,58483
5792980,2226,58484
5792995,2226,58485
5793024,2226,58486
5793036,2226,58487
5793441,2226,58495
5793470,2226,58495
5793473,2226,58495
5793560,2227,58497
5793583,2227,58501
5793600,2227,58501
5793601,2227,58501
5793636,2227,58501
5793682,2227,58501
5793713,2227,58501
5793738,2227,58501
5793857,2227,58501
5793903,2227,58501
5793961,2227,58501
5794025,2227,58501
5794085,2227,58501
5794194,2227,58501
5794284,2227,58502
5794303,2227,58502
5794396,2227,58502
5794451,2227,58502
5794530,2227,58502
5794671,2227,58502
5794686,2227,58502
5794737,2227,58502
5794787,2227,58502
5794873,2227,58502
5794942,2227,58502
5795271,2227,58502
5795332,2227,58502
5795389,2227,58508
5795446,2227,58511
5795447,2227,58511
5795453,2227,58515
5795465,2227,58515
5795542,2227,58515
5795595,2227,58515
5795831,2227,58515
5795876,2227,58515
5795905,2227,58515
5795984,2227,58521
5796002,2227,58525
5796172,2227,58526
5796463,2227,58527
5796518,2227,58528
5796579,2227,58529
5796684,2227,58531
5796752,2227,58532
5796821,2227,58533
5796888,2227,58534
5796918,2227,58535
5796937,2227,58536
5797010,2227,58537
5797154,2229,58546
5797446,2229,58551
5797489,2230,58554
5797529,2230,58555
5797554,2230,58556
5797614,2231,58558
5797701,2231,58559
5797805,2231,58560
5797842,2231,58561
5797845,2231,58561
5797859,2231,58563
5797880,2231,58564
5797897,2231,58564
5797933,2231,58564
5797939,2231,58564
5797949,2232,58567
5797957,2232,58567
5797970,2232,58567
5797973,2232,58570
5797983,2232,58574
5797990,2232,58575
5797993,2232,58575
5797999,2232,58575
5798002,2232,58575
5798034,2232,58576
5798040,2232,58578
5798047,2233,58579
5798077,2233,58579
5798137,2233,58579
5798179,2233,58579
5798213,2233,58579
5798236,2233,58579
5798269,2233,58579
5798291,2233,58579
5798339,2233,58579
5798346,2233,58579
5798730,2233,58582
5798858,2233,58582
5798912,2233,58582
5799064,2233,58582
5799121,2233,58582
5799175,2233,58582
5799199,2233,58582
5799768,2233,58587
5799821,2233,58590
5799903,2233,58593
5799904,2233,58593
5799997,2233,58596
5800007,2233,58598
5800180,2235,58607
5800231,2235,58610
5800366,2235,58611
5800435,2235,58612
5800440,2235,58612
5800607,2235,58615
5800673,2235,58619
5800688,2235,58619
5800744,2235,58620
5800747,2235,58620
5800784,2235,58624
5800785,2235,58625
5801209,2235,58627
5801283,2235,58631
5801419,2235,58634
5801744,2235,58636
5801767,2235,58640
5801777,2235,58641
5801808,2235,58641
5801819,2235,58641
5801849,2235,58641
5801891,2235,58646
5801911,2235,58647
5801926,2235,58648
5801928,2235,58648
5802030,2235,58648
5802169,2235,58650
5802289,2235,58655
5802336,2235,58655
5802362,2235,58656
5802398,2235,58656
5802451,2235,58656
5802467,2235,58656
5802512,2235,58657
5802604,2235,58657
5802623,2235,58657
5802712,2235,58657
5802854,2235,58659
5802967,2235,58660
5803117,2235,58661
5803318,2235,58661
5803339,2235,58662
5803677,2235,58665
5803771,2235,58665
5803809,2235,58667
5803834,2235,58667
5803932,2235,58671
5803996,2235,58671
5804105,2235,58671
5804173,2235,58671
5804307,2235,58675
5804331,2235,58675
5804405,2235,58675
5804458,2235,58676
5804462,2235,58676
5804941,2235,58690
5804963,2235,58690
5805053,2235,58691
5805254,2235,58691
5805722,2236,58712
5806192,2236,58713
5806422,2236,58714
5806530,2236,58715
5806646,2236,58716
5806780,2236,58718
