loc,misses,hits,total,ratio
86118,38886,134271,173157,3.45293936120969
86123,38888,134276,173164,3.452890351779469
86124,38888,134276,173164,3.452890351779469
86173,38890,134290,173180,3.453072769349447
86178,38895,134308,173203,3.4530916570253245
86186,38895,134327,173222,3.4535801516904487
86192,38899,134330,173229,3.4533021414432246
86518,39008,134552,173560,3.449343724364233
86530,39016,134565,173581,3.448969653475497
86568,39043,134603,173646,3.4475578208641755
86570,39045,134604,173649,3.447406838263542
87052,39307,135497,174804,3.4471468186328136
87220,39456,135800,175256,3.441808596918086
87342,39520,135923,175443,3.439347165991903
87357,39527,135953,175480,3.4394970526475572
87453,39620,136150,175770,3.4363957597173145
87460,39623,136155,175778,3.43626176715544
87721,39883,136592,176475,3.424817591455006
87819,39957,136782,176739,3.4232299722201365
87945,40061,136951,177012,3.4185616934175385
87993,40102,137006,177108,3.416438082888634
88037,40146,137061,177207,3.414063667613212
88049,40147,137094,177241,3.414800607766458
88097,40184,137128,177312,3.412502488552658
88243,40235,137261,177496,3.4114825400770474
88281,40266,137300,177566,3.409824665971291
88338,40300,137372,177672,3.4087344913151365
88447,40340,137536,177876,3.4094199305899853
88515,40411,137694,178105,3.4073395857563535
88588,40435,137792,178227,3.4077408185977496
88605,40447,137810,178257,3.407174821371177
89000,40595,138187,178782,3.4040399063924127
89039,40613,138334,178947,3.406150739910866
89180,40662,138414,179076,3.4040135753283165
89201,40673,138433,179106,3.4035601012957
89212,40692,138448,179140,3.4023395261967955
89322,40786,138695,179481,3.400554111704997
89332,40791,138704,179495,3.4003579220906572
90105,41240,139759,180999,3.388918525703201
90120,41247,139780,181027,3.3888525226077046
90207,41325,139902,181227,3.38540834845735
90237,41350,139954,181304,3.3846191051995165
90257,41358,139971,181329,3.3843754533584796
90267,41358,139973,181331,3.3844238115963052
90279,41364,139995,181359,3.3844647519582245
90427,41457,140315,181772,3.3845912632366066
92775,41865,143018,184883,3.4161710259166367
92804,41878,143031,184909,3.4154209847652703
92939,41913,143115,185028,3.4145730441629087
93005,41968,143239,185207,3.4130528021349598
93034,41982,143280,185262,3.4128912391024726
93043,41988,143289,185277,3.4126178908259504
93073,42001,143338,185339,3.4127282683745626
93085,42012,143356,185368,3.4122631629058366
93105,42013,143396,185409,3.4131340299431128
93113,42018,143404,185422,3.4129182731210435
93142,42027,143448,185475,3.4132343493468484
93210,42099,143584,185683,3.410627330815459
93332,42122,143720,185842,3.4119937324913345
93382,42154,143794,185948,3.4111590833610097
93432,42210,143874,186084,3.4085287846481878
93448,42229,143900,186129,3.407610883516067
93463,42236,143920,186156,3.407519651482148
93518,42265,143988,186253,3.4067904885839346
93975,42557,144984,187541,3.4068190896914725
94014,42561,145023,187584,3.407415239303588
94331,42813,145734,188547,3.4039660850676197
94384,42832,145799,188631,3.403973664549869
94568,42938,146246,189184,3.4059807163817597
94697,42994,146346,189340,3.403870307484765
94709,42998,146361,189359,3.403902507093353
94919,43194,146812,190006,3.398897995091911
94959,43209,146878,190087,3.3992455275521305
95444,43570,147959,191529,3.3958916685792975
96499,43936,150299,194235,3.4208621631463947
96514,43945,150313,194258,3.420480145636591
96573,43985,150409,194394,3.419552120040923
96729,44032,150527,194559,3.418581940406977
96747,44044,150552,194596,3.4182181454908727
96779,44058,150591,194649,3.418017159199237
96837,44110,150649,194759,3.4153026524597596
96878,44135,150714,194849,3.414840829273819
97096,44156,150836,194992,3.415979708306912
97674,44384,151427,195811,3.4117474765681326
97678,44390,151432,195822,3.41139896373057
97792,44446,151749,196195,3.4142330018449356
97807,44452,151761,196213,3.414042112840817
97832,44459,151789,196248,3.4141343709934997
97869,44469,151938,196407,3.4167172637117993
97869,44469,151938,196407,3.4167172637117993
98044,44535,152240,196775,3.41843493881217
98199,44541,152310,196851,3.4195460362362766
98218,44555,152330,196885,3.4189204354169003
98227,44561,152344,196905,3.4187742644913715
98263,44581,152443,197024,3.4194612054462663
98274,44589,152461,197050,3.4192513848707082
98295,44594,152481,197075,3.4193164999775756
98370,44622,152550,197172,3.418717224687374
98425,44640,152586,197226,3.4181451612903224
98476,44683,152691,197374,3.417205648680706
99100,44938,153474,198412,3.4152387734211582
99229,45047,153710,198757,3.41221390991631
99291,45077,153779,198856,3.411473700556825
99299,45078,153786,198864,3.4115533076001596
99389,45126,153865,198991,3.409675131853034
99566,45224,154148,199372,3.408544135857067
99586,45228,154162,199390,3.408552224285841
99612,45242,154219,199461,3.408757349365634
99688,45318,154365,199683,3.406262412286509
99693,45323,154383,199706,3.4062837852745846
99730,45335,154414,199749,3.4060659534575937
99772,45368,154472,199840,3.404866866513842
100037,45518,155064,200582,3.4066523133705346
100147,45594,155328,200922,3.4067640479010395
100181,45615,155380,200995,3.4063356352077165
100256,45657,155642,201299,3.4089405786626368
100282,45677,155695,201372,3.408608271121133
100328,45695,155733,201428,3.408097165991903
100433,45813,155942,201755,3.40388099447755
100529,45867,156095,201962,3.4032092790023327
100538,45867,156102,201969,3.4033618941722805
100586,45883,156136,202019,3.402916112721487
100958,46188,157021,203209,3.399605958257556
100986,46199,157058,203257,3.3995973938829844
101005,46207,157074,203281,3.399355076070725
101010,46208,157084,203292,3.399497922437673
101123,46242,157233,203475,3.400220578694693
101193,46294,157332,203626,3.398539767572472
101240,46327,157425,203752,3.3981263625963263
103318,47676,162702,210378,3.412660458092122
103454,47755,162917,210672,3.411517118626322
103505,47781,162979,210760,3.410958330717231
103580,47781,163076,210857,3.412988426361943
103592,47782,163084,210866,3.413084425097317
103638,47810,163145,210955,3.412361430663041
103669,47837,163180,211017,3.4111670882371388
103705,47872,163218,211090,3.409466911764706
103724,47887,163267,211154,3.4094221813853447
103959,47949,163896,211845,3.4181317650003127
104019,47972,164000,211972,3.4186608855165512
104119,47992,164041,212033,3.4180905150858476
104160,48007,164080,212087,3.417834899077218
104260,48082,164276,212358,3.4165800091510334
104279,48094,164307,212401,3.416372104628436
104300,48108,164323,212431,3.4157104847426623
